Address	Length	Type	String
.rdata:00666C4C	0000001C	C	RPC_S_UNKNOWN_AUTHZ_SERVICE
.rdata:00666C68	0000001C	C	RPC_S_INVALID_AUTH_IDENTITY
.rdata:00666C84	0000001A	C	RPC_S_UNKNOWN_AUTHN_LEVEL
.rdata:00666CA0	0000001C	C	RPC_S_UNKNOWN_AUTHN_SERVICE
.rdata:00666CBC	0000001A	C	RPC_S_BINDING_HAS_NO_AUTH
.rdata:00666CD8	0000001B	C	RPC_S_PROCNUM_OUT_OF_RANGE
.rdata:00666CF4	00000018	C	RPC_S_PROTSEQ_NOT_FOUND
.rdata:00666D0C	00000016	C	RPC_S_STRING_TOO_LONG
.rdata:00666D24	0000001A	C	RPC_S_MAX_CALLS_TOO_SMALL
.rdata:00666D40	00000019	C	RPC_S_UNKNOWN_AUTHN_TYPE
.rdata:00666D5C	00000019	C	RPC_S_DUPLICATE_ENDPOINT
.rdata:00666D78	00000016	C	RPC_S_UUID_NO_ADDRESS
.rdata:00666D90	0000001E	C	RPC_S_UNSUPPORTED_NAME_SYNTAX
.rdata:00666DB0	0000001A	C	RPC_S_INVALID_NAME_SYNTAX
.rdata:00666DCC	00000014	C	RPC_S_NO_ENTRY_NAME
.rdata:00666DE0	00000014	C	RPC_S_INVALID_BOUND
.rdata:00666DF4	00000012	C	RPC_S_INVALID_TAG
.rdata:00666E08	00000017	C	RPC_S_UNSUPPORTED_TYPE
.rdata:00666E20	0000001C	C	RPC_S_UNSUPPORTED_TRANS_SYN
.rdata:00666E3C	00000015	C	RPC_S_PROTOCOL_ERROR
.rdata:00666E54	00000016	C	RPC_S_CALL_FAILED_DNE
.rdata:00666E6C	00000012	C	RPC_S_CALL_FAILED
.rdata:00666E80	00000015	C	RPC_S_NO_CALL_ACTIVE
.rdata:00666E98	0000001E	C	RPC_S_INVALID_NETWORK_OPTIONS
.rdata:00666EB8	00000016	C	RPC_S_SERVER_TOO_BUSY
.rdata:00666ED0	00000019	C	RPC_S_SERVER_UNAVAILABLE
.rdata:00666EEC	00000017	C	RPC_S_OUT_OF_RESOURCES
.rdata:00666F04	0000001B	C	RPC_S_CANT_CREATE_ENDPOINT
.rdata:00666F20	00000012	C	RPC_S_NO_PROTSEQS
.rdata:00666F34	00000012	C	RPC_S_NO_BINDINGS
.rdata:00666F48	00000011	C	RPC_S_UNKNOWN_IF
.rdata:00666F5C	00000017	C	RPC_S_UNKNOWN_MGR_TYPE
.rdata:00666F74	00000014	C	RPC_S_NOT_LISTENING
.rdata:00666F88	0000001D	C	RPC_S_NO_PROTSEQS_REGISTERED
.rdata:00666FA8	00000018	C	RPC_S_ALREADY_LISTENING
.rdata:00666FC0	0000001E	C	RPC_S_TYPE_ALREADY_REGISTERED
.rdata:00666FE0	00000019	C	RPC_S_ALREADY_REGISTERED
.rdata:00666FFC	00000017	C	RPC_S_OBJECT_NOT_FOUND
.rdata:00667014	00000016	C	RPC_S_INVALID_TIMEOUT
.rdata:0066702C	00000018	C	RPC_S_NO_ENDPOINT_FOUND
.rdata:00667044	00000017	C	RPC_S_INVALID_NET_ADDR
.rdata:0066705C	0000001E	C	RPC_S_INVALID_ENDPOINT_FORMAT
.rdata:0066707C	0000001A	C	RPC_S_INVALID_STRING_UUID
.rdata:00667098	0000001A	C	RPC_S_INVALID_RPC_PROTSEQ
.rdata:006670B4	0000001C	C	RPC_S_PROTSEQ_NOT_SUPPORTED
.rdata:006670D0	00000016	C	RPC_S_INVALID_BINDING
.rdata:006670E8	0000001C	C	RPC_S_WRONG_KIND_OF_BINDING
.rdata:00667104	0000001D	C	RPC_S_INVALID_STRING_BINDING
.rdata:00667124	00000015	C	ERROR_DEVICE_REMOVED
.rdata:0066713C	00000014	C	ERROR_INVALID_FIELD
.rdata:00667150	00000017	C	ERROR_BAD_QUERY_SYNTAX
.rdata:00667168	0000001A	C	ERROR_PRODUCT_UNINSTALLED
.rdata:00667184	0000001C	C	ERROR_INSTALL_SOURCE_ABSENT
.rdata:006671A0	00000013	C	ERROR_INDEX_ABSENT
.rdata:006671B4	00000018	C	ERROR_BAD_CONFIGURATION
.rdata:006671CC	0000001B	C	ERROR_INVALID_HANDLE_STATE
.rdata:006671E8	00000017	C	ERROR_UNKNOWN_PROPERTY
.rdata:00667200	00000018	C	ERROR_UNKNOWN_COMPONENT
.rdata:00667218	00000016	C	ERROR_UNKNOWN_FEATURE
.rdata:00667230	00000016	C	ERROR_UNKNOWN_PRODUCT
.rdata:00667248	00000016	C	ERROR_INSTALL_SUSPEND
.rdata:00667260	00000016	C	ERROR_INSTALL_FAILURE
.rdata:00667278	00000017	C	ERROR_INSTALL_USEREXIT
.rdata:00667290	0000001C	C	ERROR_EVENTLOG_FILE_CHANGED
.rdata:006672AC	00000014	C	ERROR_LOG_FILE_FULL
.rdata:006672C0	0000001A	C	ERROR_EVENTLOG_CANT_START
.rdata:006672DC	00000021	C	ERROR_CURRENT_DOMAIN_NOT_ALLOWED
.rdata:00667300	00000020	C	ERROR_INVALID_IMPORT_OF_NON_DLL
.rdata:00667320	00000015	C	ERROR_DRIVER_BLOCKED
.rdata:00667338	00000027	C	ERROR_SYNC_FOREGROUND_REFRESH_REQUIRED
.rdata:00667360	00000025	C	ERROR_CALLBACK_SUPPLIED_INVALID_DATA
.rdata:00667388	00000015	C	ERROR_MACHINE_LOCKED
.rdata:006673A0	00000019	C	ERROR_DOWNGRADE_DETECTED
.rdata:006673BC	00000022	C	ERROR_SMARTCARD_SUBSYSTEM_FAILURE
.rdata:006673E0	00000015	C	ERROR_PKINIT_FAILURE
.rdata:006673F8	00000017	C	ERROR_CSCSHARE_OFFLINE
.rdata:00667410	0000001A	C	ERROR_REG_NAT_CONSUMPTION
.rdata:0066742C	00000020	C	ERROR_ACCESS_DISABLED_BY_POLICY
.rdata:0066744C	00000014	C	ERROR_APPHELP_BLOCK
.rdata:00667460	00000015	C	ERROR_NON_DOMAIN_SID
.rdata:00667478	00000016	C	ERROR_NON_ACCOUNT_SID
.rdata:00667490	00000010	C	ERROR_HOST_DOWN
.rdata:006674A0	00000022	C	ERROR_SERVER_SHUTDOWN_IN_PROGRESS
.rdata:006674C4	0000001B	C	ERROR_NOT_SUPPORTED_ON_SBS
.rdata:006674E0	00000017	C	ERROR_BAD_USER_PROFILE
.rdata:006674F8	00000019	C	ERROR_OVERRIDE_NOCHANGES
.rdata:00667514	00000018	C	ERROR_ONLY_IF_CONNECTED
.rdata:0066752C	0000001C	C	ERROR_JOURNAL_ENTRY_DELETED
.rdata:00667548	0000001B	C	ERROR_NOT_SAFEBOOT_SERVICE
.rdata:00667564	0000001C	C	ERROR_EVENTLOG_FILE_CORRUPT
.rdata:00667580	0000001D	C	ERROR_INVALID_MONITOR_HANDLE
.rdata:006675A0	0000000E	C	ERROR_TIMEOUT
.rdata:006675B0	00000029	C	ERROR_REQUIRES_INTERACTIVE_WINDOWSTATION
.rdata:006675DC	0000001C	C	ERROR_HOOK_TYPE_NOT_ALLOWED
.rdata:006675F8	0000001E	C	ERROR_INVALID_KEYBOARD_HANDLE
.rdata:00667618	0000001A	C	ERROR_MENU_ITEM_NOT_FOUND
.rdata:00667634	00000017	C	ERROR_COMMITMENT_LIMIT
.rdata:0066764C	00000015	C	ERROR_PAGEFILE_QUOTA
.rdata:00667664	00000018	C	ERROR_WORKING_SET_QUOTA
.rdata:0066767C	0000001D	C	ERROR_PAGED_SYSTEM_RESOURCES
.rdata:0066769C	00000020	C	ERROR_NONPAGED_SYSTEM_RESOURCES
.rdata:006676BC	0000001A	C	ERROR_NO_SYSTEM_RESOURCES
.rdata:006676D8	0000001E	C	ERROR_INVALID_SHOWWIN_COMMAND
.rdata:006676F8	0000001E	C	ERROR_INVALID_SCROLLBAR_RANGE
.rdata:00667718	00000014	C	ERROR_NO_SCROLLBARS
.rdata:0066772C	0000001B	C	ERROR_POPUP_ALREADY_ACTIVE
.rdata:00667748	0000001A	C	ERROR_NON_MDICHILD_WINDOW
.rdata:00667764	00000018	C	ERROR_INVALID_THREAD_ID
.rdata:0066777C	00000019	C	ERROR_INVALID_GW_COMMAND
.rdata:00667798	00000017	C	ERROR_NOT_CHILD_WINDOW
.rdata:006677B0	0000001D	C	ERROR_HWNDS_HAVE_DIFF_PARENT
.rdata:006677D0	0000001C	C	ERROR_SCREEN_ALREADY_LOCKED
.rdata:006677EC	00000018	C	ERROR_INVALID_SPI_VALUE
.rdata:00667804	0000001B	C	ERROR_INVALID_MSGBOX_STYLE
.rdata:00667820	00000015	C	ERROR_NO_SYSTEM_MENU
.rdata:00667838	00000018	C	ERROR_CHILD_WINDOW_MENU
.rdata:00667850	00000025	C	ERROR_DESTROY_OBJECT_OF_OTHER_THREAD
.rdata:00667878	0000001A	C	ERROR_LB_WITHOUT_TABSTOPS
.rdata:00667894	00000019	C	ERROR_SETCOUNT_ON_BAD_LB
.rdata:006678B0	00000019	C	ERROR_INVALID_LB_MESSAGE
.rdata:006678CC	00000019	C	ERROR_HOOK_NOT_INSTALLED
.rdata:006678E8	00000017	C	ERROR_JOURNAL_HOOK_SET
.rdata:00667900	00000017	C	ERROR_GLOBAL_ONLY_HOOK
.rdata:00667918	00000016	C	ERROR_HOOK_NEEDS_HMOD
.rdata:00667930	0000001A	C	ERROR_INVALID_FILTER_PROC
.rdata:0066794C	0000001A	C	ERROR_INVALID_HOOK_FILTER
.rdata:00667968	00000013	C	ERROR_DC_NOT_FOUND
.rdata:0066797C	0000001A	C	ERROR_INVALID_EDIT_HEIGHT
.rdata:00667998	0000001A	C	ERROR_WINDOW_NOT_COMBOBOX
.rdata:006679B4	0000001F	C	ERROR_INVALID_COMBOBOX_MESSAGE
.rdata:006679D4	0000001B	C	ERROR_CONTROL_ID_NOT_FOUND
.rdata:006679F0	00000018	C	ERROR_WINDOW_NOT_DIALOG
.rdata:00667A08	0000001C	C	ERROR_HOTKEY_NOT_REGISTERED
.rdata:00667A24	00000019	C	ERROR_CLIPBOARD_NOT_OPEN
.rdata:00667A40	0000001D	C	ERROR_NO_WILDCARD_CHARACTERS
.rdata:00667A60	0000001B	C	ERROR_LISTBOX_ID_NOT_FOUND
.rdata:00667A7C	0000001B	C	ERROR_PRIVATE_DIALOG_INDEX
.rdata:00667A98	0000001A	C	ERROR_INVALID_ICON_HANDLE
.rdata:00667AB4	00000014	C	ERROR_INVALID_INDEX
.rdata:00667AC8	00000018	C	ERROR_CLASS_HAS_WINDOWS
.rdata:00667AE0	0000001B	C	ERROR_CLASS_DOES_NOT_EXIST
.rdata:00667AFC	0000001B	C	ERROR_CLASS_ALREADY_EXISTS
.rdata:00667B18	00000020	C	ERROR_HOTKEY_ALREADY_REGISTERED
.rdata:00667B38	0000001D	C	ERROR_WINDOW_OF_OTHER_THREAD
.rdata:00667B58	0000001C	C	ERROR_CANNOT_FIND_WND_CLASS
.rdata:00667B74	00000017	C	ERROR_TLW_WITH_WSCHILD
.rdata:00667B8C	00000019	C	ERROR_INVALID_DWP_HANDLE
.rdata:00667BA8	0000001A	C	ERROR_INVALID_HOOK_HANDLE
.rdata:00667BC4	0000001B	C	ERROR_INVALID_ACCEL_HANDLE
.rdata:00667BE0	0000001C	C	ERROR_INVALID_CURSOR_HANDLE
.rdata:00667BFC	0000001A	C	ERROR_INVALID_MENU_HANDLE
.rdata:00667C18	0000001C	C	ERROR_INVALID_WINDOW_HANDLE
.rdata:00667C34	00000010	C	ERROR_TIME_SKEW
.rdata:00667C44	00000019	C	ERROR_MUTUAL_AUTH_FAILED
.rdata:00667C60	00000018	C	ERROR_WRONG_TARGET_NAME
.rdata:00667C78	0000001D	C	ERROR_LICENSE_QUOTA_EXCEEDED
.rdata:00667C98	0000001A	C	ERROR_NO_USER_SESSION_KEY
.rdata:00667CB4	00000013	C	ERROR_DISK_CORRUPT
.rdata:00667CC8	00000013	C	ERROR_FILE_CORRUPT
.rdata:00667CDC	00000015	C	ERROR_NO_INHERITANCE
.rdata:00667CF4	00000023	C	ERROR_LM_CROSS_ENCRYPTION_REQUIRED
.rdata:00667D18	00000014	C	ERROR_TOO_MANY_SIDS
.rdata:00667D2C	00000015	C	ERROR_INVALID_MEMBER
.rdata:00667D44	00000015	C	ERROR_NO_SUCH_MEMBER
.rdata:00667D5C	00000023	C	ERROR_NT_CROSS_ENCRYPTION_REQUIRED
.rdata:00667D80	0000001D	C	ERROR_LOGON_TYPE_NOT_GRANTED
.rdata:00667DA0	0000001B	C	ERROR_TOO_MANY_CONTEXT_IDS
.rdata:00667DBC	00000018	C	ERROR_INTERNAL_DB_ERROR
.rdata:00667DD4	00000016	C	ERROR_SECRET_TOO_LONG
.rdata:00667DEC	00000017	C	ERROR_TOO_MANY_SECRETS
.rdata:00667E04	00000018	C	ERROR_LOGON_NOT_GRANTED
.rdata:00667E1C	00000013	C	ERROR_ALIAS_EXISTS
.rdata:00667E30	00000016	C	ERROR_MEMBER_IN_ALIAS
.rdata:00667E48	0000001A	C	ERROR_MEMBER_NOT_IN_ALIAS
.rdata:00667E64	00000014	C	ERROR_NO_SUCH_ALIAS
.rdata:00667E78	0000001B	C	ERROR_TOKEN_ALREADY_IN_USE
.rdata:00667E94	0000001C	C	ERROR_MEMBERS_PRIMARY_GROUP
.rdata:00667EB0	00000013	C	ERROR_SPECIAL_USER
.rdata:00667EC4	00000014	C	ERROR_SPECIAL_GROUP
.rdata:00667ED8	00000016	C	ERROR_SPECIAL_ACCOUNT
.rdata:00667EF0	0000001B	C	ERROR_RXACT_COMMIT_FAILURE
.rdata:00667F0C	0000001A	C	ERROR_RXACT_INVALID_STATE
.rdata:00667F28	00000019	C	ERROR_CANNOT_IMPERSONATE
.rdata:00667F44	00000019	C	ERROR_INVALID_LOGON_TYPE
.rdata:00667F60	0000001E	C	ERROR_LOGON_SESSION_COLLISION
.rdata:00667F80	0000001E	C	ERROR_BAD_LOGON_SESSION_STATE
.rdata:00667FA0	00000016	C	ERROR_NO_SUCH_PACKAGE
.rdata:00667FB8	0000001B	C	ERROR_LOGON_SESSION_EXISTS
.rdata:00667FD4	00000018	C	ERROR_NOT_LOGON_PROCESS
.rdata:00667FEC	0000001C	C	ERROR_BAD_DESCRIPTOR_FORMAT
.rdata:00668008	00000019	C	ERROR_GENERIC_NOT_MAPPED
.rdata:00668024	00000015	C	ERROR_INTERNAL_ERROR
.rdata:0066803C	0000001D	C	ERROR_INTERNAL_DB_CORRUPTION
.rdata:0066805C	0000001C	C	ERROR_DOMAIN_LIMIT_EXCEEDED
.rdata:00668078	00000014	C	ERROR_DOMAIN_EXISTS
.rdata:0066808C	00000015	C	ERROR_NO_SUCH_DOMAIN
.rdata:006680A4	0000001A	C	ERROR_INVALID_DOMAIN_ROLE
.rdata:006680C0	0000001B	C	ERROR_INVALID_DOMAIN_STATE
.rdata:006680DC	0000001B	C	ERROR_INVALID_SERVER_STATE
.rdata:006680F8	0000001E	C	ERROR_CANT_ACCESS_DOMAIN_INFO
.rdata:00668118	0000001C	C	ERROR_NO_SECURITY_ON_OBJECT
.rdata:00668134	00000015	C	ERROR_BAD_TOKEN_TYPE
.rdata:0066814C	0000001B	C	ERROR_BAD_VALIDATION_CLASS
.rdata:00668168	0000001A	C	ERROR_CANT_OPEN_ANONYMOUS
.rdata:00668184	0000001E	C	ERROR_BAD_IMPERSONATION_LEVEL
.rdata:006681A4	0000001F	C	ERROR_INVALID_GROUP_ATTRIBUTES
.rdata:006681C4	0000001E	C	ERROR_ALLOTTED_SPACE_EXCEEDED
.rdata:006681E4	0000001B	C	ERROR_INVALID_ID_AUTHORITY
.rdata:00668200	0000001A	C	ERROR_SERVER_NOT_DISABLED
.rdata:0066821C	00000016	C	ERROR_SERVER_DISABLED
.rdata:00668234	0000001A	C	ERROR_BAD_INHERITANCE_ACL
.rdata:00668250	0000001D	C	ERROR_INVALID_SECURITY_DESCR
.rdata:00668270	00000012	C	ERROR_INVALID_SID
.rdata:00668284	00000012	C	ERROR_INVALID_ACL
.rdata:00668298	0000001C	C	ERROR_INVALID_SUB_AUTHORITY
.rdata:006682B4	00000016	C	ERROR_LUIDS_EXHAUSTED
.rdata:006682CC	0000001F	C	ERROR_TOO_MANY_LUIDS_REQUESTED
.rdata:006682EC	00000012	C	ERROR_NONE_MAPPED
.rdata:00668300	00000017	C	ERROR_ACCOUNT_DISABLED
.rdata:00668318	00000017	C	ERROR_PASSWORD_EXPIRED
.rdata:00668330	0000001A	C	ERROR_INVALID_WORKSTATION
.rdata:0066834C	0000001A	C	ERROR_INVALID_LOGON_HOURS
.rdata:00668368	0000001A	C	ERROR_ACCOUNT_RESTRICTION
.rdata:00668384	00000014	C	ERROR_LOGON_FAILURE
.rdata:00668398	0000001B	C	ERROR_PASSWORD_RESTRICTION
.rdata:006683B4	0000001A	C	ERROR_ILL_FORMED_PASSWORD
.rdata:006683D0	00000015	C	ERROR_WRONG_PASSWORD
.rdata:006683E8	00000011	C	ERROR_LAST_ADMIN
.rdata:006683FC	0000001A	C	ERROR_MEMBER_NOT_IN_GROUP
.rdata:00668418	00000016	C	ERROR_MEMBER_IN_GROUP
.rdata:00668430	00000014	C	ERROR_NO_SUCH_GROUP
.rdata:00668444	00000013	C	ERROR_GROUP_EXISTS
.rdata:00668458	00000013	C	ERROR_NO_SUCH_USER
.rdata:0066846C	00000012	C	ERROR_USER_EXISTS
.rdata:00668480	0000001B	C	ERROR_INVALID_ACCOUNT_NAME
.rdata:0066849C	00000019	C	ERROR_PRIVILEGE_NOT_HELD
.rdata:006684B8	00000018	C	ERROR_NO_SUCH_PRIVILEGE
.rdata:006684D0	0000001C	C	ERROR_NO_SUCH_LOGON_SESSION
.rdata:006684EC	00000017	C	ERROR_NO_LOGON_SERVERS
.rdata:00668504	0000001D	C	ERROR_CANT_DISABLE_MANDATORY
.rdata:00668524	0000001D	C	ERROR_NO_IMPERSONATION_TOKEN
.rdata:00668544	0000001C	C	ERROR_INVALID_PRIMARY_GROUP
.rdata:00668560	00000014	C	ERROR_INVALID_OWNER
.rdata:00668574	00000018	C	ERROR_REVISION_MISMATCH
.rdata:0066858C	00000017	C	ERROR_UNKNOWN_REVISION
.rdata:006685A4	00000017	C	ERROR_NULL_LM_PASSWORD
.rdata:006685BC	0000001D	C	ERROR_LOCAL_USER_SESSION_KEY
.rdata:006685DC	0000001C	C	ERROR_NO_QUOTAS_FOR_ACCOUNT
.rdata:006685F8	00000016	C	ERROR_SOME_NOT_MAPPED
.rdata:00668610	00000017	C	ERROR_NOT_ALL_ASSIGNED
.rdata:00668628	0000001F	C	ERROR_DOMAIN_CONTROLLER_EXISTS
.rdata:00668648	00000013	C	ERROR_NO_SUCH_SITE
.rdata:0066865C	00000016	C	ERROR_NO_MORE_DEVICES
.rdata:00668674	00000035	C	ERROR_ALREADY_INITIALIZED & DIERR_ALREADYINITIALIZED
.rdata:006686AC	0000000F	C	ERROR_CONTINUE
.rdata:006686BC	00000014	C	ERROR_NOT_LOGGED_ON
.rdata:006686D0	00000018	C	ERROR_NOT_AUTHENTICATED
.rdata:006686E8	00000018	C	ERROR_SERVICE_NOT_FOUND
.rdata:00668700	00000019	C	ERROR_ALREADY_REGISTERED
.rdata:0066871C	00000018	C	ERROR_INCORRECT_ADDRESS
.rdata:00668734	0000001E	C	ERROR_LOGIN_WKSTA_RESTRICTION
.rdata:00668754	0000001D	C	ERROR_LOGIN_TIME_RESTRICTION
.rdata:00668774	0000001D	C	ERROR_CONNECTION_COUNT_LIMIT
.rdata:00668794	0000000C	C	ERROR_RETRY
.rdata:006687A0	00000019	C	ERROR_CONNECTION_ABORTED
.rdata:006687BC	00000016	C	ERROR_REQUEST_ABORTED
.rdata:006687D4	00000017	C	ERROR_PORT_UNREACHABLE
.rdata:006687EC	0000001B	C	ERROR_PROTOCOL_UNREACHABLE
.rdata:00668808	00000017	C	ERROR_HOST_UNREACHABLE
.rdata:00668820	0000001A	C	ERROR_NETWORK_UNREACHABLE
.rdata:0066883C	00000018	C	ERROR_CONNECTION_ACTIVE
.rdata:00668854	00000019	C	ERROR_CONNECTION_INVALID
.rdata:00668870	0000001D	C	ERROR_ADDRESS_NOT_ASSOCIATED
.rdata:00668890	00000021	C	ERROR_ADDRESS_ALREADY_ASSOCIATED
.rdata:006688B4	0000001A	C	ERROR_GRACEFUL_DISCONNECT
.rdata:006688D0	00000019	C	ERROR_CONNECTION_REFUSED
.rdata:006688EC	00000017	C	ERROR_USER_MAPPED_FILE
.rdata:00668904	00000010	C	ERROR_CANCELLED
.rdata:00668914	00000011	C	ERROR_NO_NETWORK
.rdata:00668928	00000015	C	ERROR_DUP_DOMAINNAME
.rdata:00668940	00000024	C	ERROR_REMOTE_SESSION_LIMIT_EXCEEDED
.rdata:00668964	00000022	C	ERROR_SESSION_CREDENTIAL_CONFLICT
.rdata:00668988	0000001A	C	ERROR_INVALID_MESSAGEDEST
.rdata:006689A4	0000001A	C	ERROR_INVALID_MESSAGENAME
.rdata:006689C0	0000001B	C	ERROR_INVALID_PASSWORDNAME
.rdata:006689DC	00000018	C	ERROR_INVALID_SHARENAME
.rdata:006689F4	00000016	C	ERROR_INVALID_NETNAME
.rdata:00668A0C	0000001A	C	ERROR_INVALID_SERVICENAME
.rdata:00668A28	00000019	C	ERROR_INVALID_DOMAINNAME
.rdata:00668A44	00000018	C	ERROR_INVALID_EVENTNAME
.rdata:00668A5C	0000001B	C	ERROR_INVALID_COMPUTERNAME
.rdata:00668A78	00000018	C	ERROR_INVALID_GROUPNAME
.rdata:00668A90	00000015	C	ERROR_EXTENDED_ERROR
.rdata:00668AA8	00000014	C	ERROR_NOT_CONTAINER
.rdata:00668ABC	00000012	C	ERROR_BAD_PROFILE
.rdata:00668AD0	0000001A	C	ERROR_CANNOT_OPEN_PROFILE
.rdata:00668AEC	00000013	C	ERROR_BAD_PROVIDER
.rdata:00668B00	00000019	C	ERROR_NO_NET_OR_BAD_PATH
.rdata:00668B1C	00000020	C	ERROR_DEVICE_ALREADY_REMEMBERED
.rdata:00668B3C	00000019	C	ERROR_CONNECTION_UNAVAIL
.rdata:00668B58	00000011	C	ERROR_BAD_DEVICE
.rdata:00668B6C	0000001B	C	ERROR_POTENTIAL_FILE_FOUND
.rdata:00668B88	00000019	C	ERROR_JOURNAL_NOT_ACTIVE
.rdata:00668BA4	00000021	C	ERROR_JOURNAL_DELETE_IN_PROGRESS
.rdata:00668BC8	00000023	C	ERROR_UNABLE_TO_MOVE_REPLACEMENT_2
.rdata:00668BEC	00000021	C	ERROR_UNABLE_TO_MOVE_REPLACEMENT
.rdata:00668C10	00000020	C	ERROR_UNABLE_TO_REMOVE_REPLACED
.rdata:00668C30	00000013	C	ERROR_NO_VOLUME_ID
.rdata:00668C44	0000001A	C	ERROR_NO_TRACKING_SERVICE
.rdata:00668C60	00000016	C	ERROR_POINT_NOT_FOUND
.rdata:00668C78	0000002D	C	ERROR_SET_NOT_FOUND & E_PROP_SET_UNSUPPORTED
.rdata:00668CA8	0000000F	C	ERROR_NO_MATCH
.rdata:00668CB8	00000028	C	ERROR_NOT_FOUND & E_PROP_ID_UNSUPPORTED
.rdata:00668CE0	0000001B	C	ERROR_DEVICE_NOT_CONNECTED
.rdata:00668CFC	00000017	C	ERROR_DEVICE_DOOR_OPEN
.rdata:00668D14	0000001F	C	ERROR_DEVICE_REQUIRES_CLEANING
.rdata:00668D34	00000025	C	ERROR_DEVICE_REINITIALIZATION_NEEDED
.rdata:00668D5C	0000001B	C	ERROR_MAGAZINE_NOT_PRESENT
.rdata:00668D78	0000001E	C	ERROR_ILLEGAL_ELEMENT_ADDRESS
.rdata:00668D98	0000001F	C	ERROR_DESTINATION_ELEMENT_FULL
.rdata:00668DB8	0000001B	C	ERROR_SOURCE_ELEMENT_EMPTY
.rdata:00668DD4	00000018	C	ERROR_MESSAGE_SYNC_ONLY
.rdata:00668DEC	0000001B	C	ERROR_NO_MORE_USER_HANDLES
.rdata:00668E08	00000014	C	ERROR_DLL_NOT_FOUND
.rdata:00668E1C	0000000F	C	ERROR_DDE_FAIL
.rdata:00668E2C	00000015	C	ERROR_NO_ASSOCIATION
.rdata:00668E44	00000012	C	ERROR_INVALID_DLL
.rdata:00668E58	0000002F	C	ERROR_RMODE_APP & DIERR_BETADIRECTINPUTVERSION
.rdata:00668E88	0000001A	C	ERROR_SINGLE_INSTANCE_APP
.rdata:00668EA4	00000013	C	ERROR_APP_WRONG_OS
.rdata:00668EB8	00000034	C	ERROR_OLD_WIN_VERSION & DIERR_OLDDIRECTINPUTVERSION
.rdata:00668EEC	00000015	C	ERROR_TOO_MANY_LINKS
.rdata:00668F04	0000001D	C	ERROR_SET_POWER_STATE_FAILED
.rdata:00668F24	0000001D	C	ERROR_SET_POWER_STATE_VETOED
.rdata:00668F44	00000017	C	ERROR_MAPPED_ALIGNMENT
.rdata:00668F5C	00000018	C	ERROR_POSSIBLE_DEADLOCK
.rdata:00668F74	0000001F	C	ERROR_NOT_ENOUGH_SERVER_MEMORY
.rdata:00668F94	00000013	C	ERROR_EOM_OVERFLOW
.rdata:00668FA8	00000018	C	ERROR_DISK_RESET_FAILED
.rdata:00668FC0	0000001C	C	ERROR_DISK_OPERATION_FAILED
.rdata:00668FDC	0000001E	C	ERROR_DISK_RECALIBRATE_FAILED
.rdata:00668FFC	0000001B	C	ERROR_FLOPPY_BAD_REGISTERS
.rdata:00669018	0000001B	C	ERROR_FLOPPY_UNKNOWN_ERROR
.rdata:00669034	0000001C	C	ERROR_FLOPPY_WRONG_CYLINDER
.rdata:00669050	0000001F	C	ERROR_FLOPPY_ID_MARK_NOT_FOUND
.rdata:00669070	00000016	C	ERROR_COUNTER_TIMEOUT
.rdata:00669088	00000012	C	ERROR_MORE_WRITES
.rdata:0066909C	0000000F	C	ERROR_IRQ_BUSY
.rdata:006690AC	00000017	C	ERROR_SERIAL_NO_DEVICE
.rdata:006690C4	00000010	C	ERROR_IO_DEVICE
.rdata:006690D4	0000001E	C	ERROR_NO_SHUTDOWN_IN_PROGRESS
.rdata:006690F4	0000001B	C	ERROR_SHUTDOWN_IN_PROGRESS
.rdata:00669110	00000016	C	ERROR_DLL_INIT_FAILED
.rdata:00669128	0000001D	C	ERROR_NO_UNICODE_TRANSLATION
.rdata:00669148	00000018	C	ERROR_NO_MEDIA_IN_DRIVE
.rdata:00669160	00000010	C	ERROR_BUS_RESET
.rdata:00669170	00000014	C	ERROR_MEDIA_CHANGED
.rdata:00669184	0000001D	C	ERROR_UNABLE_TO_UNLOAD_MEDIA
.rdata:006691A4	0000001B	C	ERROR_UNABLE_TO_LOCK_MEDIA
.rdata:006691C0	0000001D	C	ERROR_DEVICE_NOT_PARTITIONED
.rdata:006691E0	0000001B	C	ERROR_INVALID_BLOCK_LENGTH
.rdata:006691FC	00000018	C	ERROR_PARTITION_FAILURE
.rdata:00669214	00000017	C	ERROR_NO_DATA_DETECTED
.rdata:0066922C	00000017	C	ERROR_SETMARK_DETECTED
.rdata:00669244	00000019	C	ERROR_BEGINNING_OF_MEDIA
.rdata:00669260	00000018	C	ERROR_FILEMARK_DETECTED
.rdata:00669278	00000013	C	ERROR_END_OF_MEDIA
.rdata:0066928C	00000019	C	ERROR_SERVICE_NOT_IN_EXE
.rdata:006692A8	0000001A	C	ERROR_NO_RECOVERY_PROGRAM
.rdata:006692C4	00000022	C	ERROR_CANNOT_DETECT_PROCESS_ABORT
.rdata:006692E8	00000023	C	ERROR_CANNOT_DETECT_DRIVER_FAILURE
.rdata:0066930C	00000020	C	ERROR_DIFFERENT_SERVICE_ACCOUNT
.rdata:0066932C	0000001D	C	ERROR_DUPLICATE_SERVICE_NAME
.rdata:0066934C	0000001C	C	ERROR_SERVICE_NEVER_STARTED
.rdata:00669368	0000001C	C	ERROR_BOOT_ALREADY_ACCEPTED
